StartID,start_lat,start_lon,StartNodeType,EndID,end_lat,end_lon,EndNodeType,constraint,station_count,road_geometry,total_cost,dist_km,flow_tpd,Distribution_Mode,Scenario_Key
laPazAZ,33.73341025,-113.9782551,converter,laPazAZ,33.73341025,-113.9782551,dist,low_carbon,10,,1096.3756617088986,0.0,12.0,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
laPazAZ,33.73341025,-113.9782551,dist,15891,34.07,-117.37,dist,low_carbon,10,"LINESTRING (-113.940498 33.729476000000005, -113.94001 33.768069, -113.922609 33.76813599999999, -113.92284500000001 33.685301000000024, -114.00979600000001 33.66380900000002, -114.096509 33.67922600000001, -114.371279 33.648287999999994, -114.51450899999999 33.60250799999999, -114.984756 33.60669200000001, -115.378791 33.71080100000002, -115.72126200000001 33.660348, -115.888304 33.66563599999999, -116.18859399999998 33.71607800000002, -116.32272100000002 33.76722900000001, -116.542433 33.90414899999998, -116.64078800000001 33.92378, -116.97946 33.92725299999999, -117.07010000000001 34.011084, -117.17563800000002 34.060926, -117.37000200000001 34.06999899999998)",21318.216,355.3036,12.0,Pipeline,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
laPazAZ,33.73341025,-113.9782551,production,laPazAZ,33.73341025,-113.9782551,center,low_carbon,10,,0.0,0.0,12.0,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
libertyTX,30.15482974,-94.81749325,center,libertyTX,30.15482974,-94.81749325,dist,low_carbon,10,,0.0,0.0,20.501610798528883,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
libertyTX,30.15482974,-94.81749325,center,libertyTX,30.15482974,-94.81749325,converter,low_carbon,10,,0.0,0.0,20.501610798528883,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
libertyTX,30.15482974,-94.81749325,converter,libertyTX,30.15482974,-94.81749325,center,low_carbon,10,,0.0,0.0,20.501610798528883,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
libertyTX,30.15482974,-94.81749325,dist,100951,29.804,-94.981,dist,low_carbon,10,"LINESTRING (-94.815759 30.15628899999999, -94.812753 30.156563999999996, -94.812437 30.164767, -94.814969 30.166439999999977, -94.824066 30.16513299999999, -94.838071 30.17683999999999, -94.868254 30.176666000000004, -94.867803 30.167405999999996, -94.885074 30.160525000000003, -94.88804000000002 30.156959, -94.886436 30.150904000000008, -94.879052 30.14223799999999, -94.869465 30.115058000000005, -94.85932 30.108362999999976, -94.857919 30.100475000000007, -94.862388 30.081984000000002, -94.877218 30.069701000000013, -94.878803 30.061348999999993, -94.887582 30.048488000000003, -94.886274 30.046520999999984, -94.940358 30.007166000000005, -94.931132 30.002410000000022, -94.927557 29.99038399999997, -94.933353 29.973066000000024, -94.928623 29.91254299999999, -94.923073 29.903546000000006, -94.908953 29.89239100000001, -94.90532 29.874595000000006, -94.893058 29.868650999999996, -94.89586 29.85353200000001, -94.894756 29.83697400000001, -94.898996 29.822530999999998, -94.919002 29.821147999999987, -94.940636 29.811916000000014, -94.981112 29.80398699999998)",14241.019697044643,63.2512,20.501610798528883,Pipeline,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
libertyTX,30.15482974,-94.81749325,production,libertyTX,30.15482974,-94.81749325,center,low_carbon,10,,0.0,0.0,10.247664901399054,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
libertyTX,30.15482974,-94.81749325,production,libertyTX,30.15482974,-94.81749325,center,low_carbon,10,,0.0,0.0,10.25394589712983,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
schleicherTX,30.89254422,-100.5366337,center,schleicherTX,30.89254422,-100.5366337,dist,low_carbon,10,,0.0,0.0,10.14901524013319,Onsite,H2LA_Station_Opt_Geotab_FCEV70kg_0To8000mi_10stations_5stDist
